with euclidea distance:
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
0.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00

with mahalanobis distance:
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
0.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
0.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
0.00,0.00,1.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,1.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
0.00,0.00,1.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,1.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
0.00,0.00,1.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,1.00
1.00,0.00,1.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00

with coseno distance:
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,0.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,0.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,1.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,0.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00

with manhattan distance:
1.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,1.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,1.00
1.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,1.00,1.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
0.00,0.00,1.00
1.00,0.00,0.00
1.00,1.00,1.00
1.00,1.00,0.00
1.00,1.00,1.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,1.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,1.00,0.00
0.00,0.00,0.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,1.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,1.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,1.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,1.00,0.00
0.00,1.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00

with Lp=3 distance:
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
0.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
0.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
1.00,1.00,0.00
1.00,1.00,0.00
1.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,1.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00

